Entity Name	Type	Tag
Murus Ussu (Brius	Upper Kiang)	FALSE
Mus	"Merdin (Mush, Mardin)"	FALSE
Musa’úd	Prince of Hormuz	FALSE
Musk	animal (Moschus)	FALSE
Musk	DASH earliest mention of and use in medicine	FALSE
Muslin	see Mosolin	FALSE
Mutfili (Motapallé for Telingana)		FALSE
Mutfili (Motapallé for Telingana)	its diamonds	FALSE
Mutfili (Motapallé for Telingana)	identified	FALSE
Muza		FALSE
Müller	F.W.K	FALSE
Müller	Professor Max	FALSE
Müller	on Couvade	FALSE
Müller	on stories of Buddha and St. Josafat	FALSE
Mynibar		FALSE
Mysore		FALSE
Mystic number	see Numbers	FALSE
Mystic number		FALSE
Nac	"Nasich, Naques (Nakh), a kind of brocade"	FALSE
Nac	"Nachetti, silk stuff interwoven with gold"	FALSE
Nac	"Nakhut, gold brocade"	FALSE
Nakkára (Naccara)	"Nacaires), the great kettledrum signalling action"	FALSE
Nakkára (Naccara)	Nákshatra	FALSE
Nalanda		FALSE
Nancouri		FALSE
Nan–Chao	"formerly Ai–Lao, Shan dynasty in Yun-nan"	FALSE
Nanghin (Ngan-king)		FALSE
Nangiass	Mongol name of Manzi	FALSE
Nankau	"archway in Pass of, with polyglot inscription"	FALSE
Nanking	not named by Polo	FALSE
Nanwuli		FALSE
Naobanján		FALSE
Naoshirwan		FALSE
Naphtha in the Caucasian country		FALSE
Naphtha in the Caucasian country	DASH Fire used in war by the Karaunahs	FALSE
Napier	Sir C	FALSE
Napoleon III	his researches and experiments on mediaeval engines of war	Person
Napoleon III		FALSE
Narikela–Dvipa		FALSE
Narin–Kaleh	fortress	FALSE
Narkandam	volcanic island	FALSE
Narsinga	King of	Person
Narwhal tusk	mediaeval Unicorn’s Horn	FALSE
Nasich	see Nac	FALSE
Nasruddin (Nescradin)	officer in the Mongol Service	FALSE
Nassir-uddin	"Mahmud, Sultan of Delhi"	FALSE
Natigay	Tartar idol	FALSE
Nava–Khanda	or Nine Divisions of Ancient India	FALSE
Navapa (Lop?)		FALSE
Naversa (ancient Anazarbus	"in Cilicia, under Taurus"	FALSE
Nayan	"Kúblái’s kinsman, his revolt"	Person
Nayan	Kúblái marches against	FALSE
Nayan	routed in battle	FALSE
Nayan	put to death by Kúblái	FALSE
Nayan	earchus at Hormuz	FALSE
Nebila and Mangla islands		FALSE
Nebuchadnezzar		FALSE
Necklaces	precious	FALSE
Necuveran	see Nicobar	FALSE
Negapatam	Chinese Pagoda at	FALSE
Negroes described		FALSE
Negropont		FALSE
Nellore		FALSE
Nemej	"Niemicz (“Dumb”), applied to Germans by Slavs"	FALSE
Nerghi	Plain of	FALSE
Nerghi	Neri (pigs)	FALSE
Nescradin	see Nasruddin	FALSE
Nescradin	Nesnás (a goblin)	FALSE
Nestorian Christians	at Mosul	FALSE
Nestorian Christians	Tauris	FALSE
Nestorian Christians	Kashgar	FALSE
Nestorian Christians	Samarkand	FALSE
Nestorian Christians	Yarkand	FALSE
Nestorian Christians	Tangut	FALSE
Nestorian Christians	Kamul	FALSE
Nestorian Christians	Chingintalas	FALSE
Nestorian Christians	Sukchur	FALSE
Nestorian Christians	"Kampichu, Kan-chau"	FALSE
Nestorian Christians	their diffusion in Asia	FALSE
Nestorian Christians	among the Mongols	FALSE
Nestorian Christians	Erguiul and Sinju	FALSE
Nestorian Christians	Egrigaia	FALSE
Nestorian Christians	Tenduc	FALSE
Nestorian Christians	China	FALSE
Nestorian Christians	"Yachi, or Yun-nan fu"	FALSE
Nestorian Christians	Cacanfu	FALSE
Nestorian Christians	Yang-chau	FALSE
Nestorian Christians	one in Polo’s suite	FALSE
Nestorian Christians	churches at Chinghianfu	FALSE
Nestorian Christians	church at Kinsay	FALSE
Nestorian Christians	at St. Thomas	FALSE
Nestorian Christians	Patriarch of	FALSE
Nestorian Christians	Metropolitan	FALSE
Nestorius	Patriarch of Constantinople	FALSE
Nevergún Pass		FALSE
New Year Festival at Kúblái’s Court		FALSE
Neza Tash Pass		FALSE
Ngan-king (Nanghin)		FALSE
Ngan-ning-ho River		FALSE
Ngantung	Mongol general	FALSE
Ngo-ning	or Ho-nhi	FALSE
Nia (ancient Ni-jang	in Khotan	FALSE
Nias Island		FALSE
Nibong Palm		FALSE
Nicaea of Alexander		FALSE
Nicholson	Edward B	FALSE
Nicobar (Necuveran) Islands		FALSE
Nicobar (Necuveran) Islands	etymology and people	FALSE
Nicolas	Christian name of Ahmad Sultan	FALSE
Nicolas	"DASH Friar, of Vicenza"	FALSE
Nicolas IV	Pope	FALSE
Nicolas of Pistoia		FALSE
Nieuhoff		FALSE
Nigudar (Nogodar	Mongol princes	FALSE
Nigudarian bands		FALSE
Nilawár (Nellore)		FALSE
Nile	sources of	FALSE
Nileshwaram		FALSE
Nileshwaram	"Nímchah Musulmán, “Half-and-Halfs”"	FALSE
Nine	auspicious number among Tartars	FALSE
Nine Provinces (India)		FALSE
Nine Provinces (India)	(China)	FALSE
Ning-hsia	or hia (Egrigaia)	FALSE
Ningpo		FALSE
Ning-yuan fu		FALSE
Niriz	steel mines of	FALSE
Nirvana	figures of Buddha in	FALSE
Nishapúr		FALSE
Niuché (Yuché	Chinese name for the Churchés or race of Kin Empire	FALSE
Noah’s Ark in Armenia		FALSE
Nobles of Venice	Polo’s claim to be one	FALSE
Nobles of Venice		FALSE
Nochdarizari	mountains north of Kabul	Location
Nogai Khan	his intrigues and wars	Person
Nogai Khan	his history	Person
Nogai Khan		FALSE
Nogai Khan	wars with Toctai	FALSE
Nogodar (Nigudar	"King of the Caraonas, story of"	Person
Nomad tribes of Persia		FALSE
Nomogan (Numughan	Kúblái’s son	FALSE
None	"Nono, Nuna, title given to younger brothers or subordinate"	Person
None	princes	FALSE
North	regions of the Far	FALSE
North Star	see Pole–Star	FALSE
Note Book	Polo’s	FALSE
Novgorod		FALSE
Nubia	St. Thomas	FALSE
Nubia	alleged use of elephants in	FALSE
Nukdaris	tribe west of Kabul	FALSE
Nuksán Pass		FALSE
Numbers	mystic or auspicious	FALSE
Numbers	Nine	FALSE
Numbers	one hundred and eight	FALSE
Numbers	"Nuna, see None"	FALSE
Nusi–Ibrahim		FALSE
Nutmegs		FALSE
Nyuché	"or Churché, race of Kin Emperors, see Niuché"	FALSE
Nyuché		FALSE
Oak of Hebron	see Terebinth	FALSE
’Angka(Gryphon)		FALSE
"‘An-nan, or Tongking"		FALSE
’Apuhota (Kapukada?)		FALSE
Oaracta (Kishm	or Brakht)	FALSE
Obedience of Ismaelites	extraordinary	FALSE
Obi River		FALSE
Observatory at Peking		FALSE
Ocean Sea	"other seas, parts of"	Person
Ocean Sea		FALSE
Ocoloro Island		FALSE
Odoric	Friar	FALSE
Odoric	on Kinsay	FALSE
Odoric	on Fu-chau	FALSE
Odoric	Zayton	FALSE
Odoric	Java	FALSE
Odoric	Champa	FALSE
Odoric	Sumatra	FALSE
Odoric	on sago tree	FALSE
Odoric	on products of Ceylon	FALSE
Odoric	St. Thomas’s	FALSE
Odoric	Pepper Forest	FALSE
Odoric	brazil-wood	FALSE
Odoric	Thána	FALSE
Oger	the Dane	FALSE
Ogotai Khan	see Okkodai	FALSE
Oil from the Holy Sepulchre		FALSE
Oil from the Holy Sepulchre	fountain of (Naphtha) at Baku	FALSE
Oil from the Holy Sepulchre	whale	FALSE
Oil from the Holy Sepulchre	"DASH head (Capidoglio, or Sperm whale)"	FALSE
Oil from the Holy Sepulchre	DASH walnut and Sesamé	FALSE
Oirad	"or Uirad (Horiad), a great Tartar tribe"	FALSE
Okkodai Khan	third son of Chinghiz	Person
Olak	"Illuk, Aulak, see Lac"	FALSE
Old Man of the Mountain (Aloadin)	his envoys to St. Lewis	Person
Old Man of the Mountain (Aloadin)	how he trained his Assassins	Person
Old Man of the Mountain (Aloadin)	his subordinate chiefs	Person
Old Man of the Mountain (Aloadin)	his end	Person
Old Man of the Mountain (Aloadin)		FALSE
Old Man of the Mountain (Aloadin)	account of	FALSE
Old Man of the Mountain (Aloadin)	the Syrian	FALSE
Old Man of the Mountain (Aloadin)	modern representative	FALSE
Oljaïtu Khan	his correspondence with European princes	Person
Oljaïtu Khan	his tomb	Person
Oman		FALSE
Omens	much regarded in Maabar	FALSE
Omens	by the Brahmans	FALSE
Onan Kerule	near Baikal	FALSE
Ondanique (fine kind of steel)	"Andaine, Andanicum, Hundwáníy"	FALSE
Ondanique (fine kind of steel)	in Kerman	FALSE
Ondanique (fine kind of steel)	Chingintalas	FALSE
Oppert	"Dr. Gustavus, Book on Prester John, Der Presbyter Johannes in"	FALSE
Oppert	Sage und Geschichte	FALSE
Orang Gugu		FALSE
Orang Malayu River		FALSE
Orang Malayu River	Or Batuz	FALSE
Orbelian	"John, identified by Bruun with Prester John"	FALSE
Ordos	the Mongols of	FALSE
Organa (Jerún)	Persian Gerún	FALSE
Oriental phrases in Polo’s dictation		FALSE
Orissa		FALSE
Orkhon River		FALSE
Orleans	defence of	FALSE
Orleans	DASH Isle d’	FALSE
Orleans	"Orloks, or Marshals of the Mongol Host"	FALSE
Oroech		FALSE
Oroech	"Oron, Mongol for a region or realm"	FALSE
Oroech	"Orphani, strange customs of the"	FALSE
Oroech	"Osci, the word"	FALSE
Ostriches		FALSE
Ostyaks		FALSE
Otto	Bishop of Freisingen	FALSE
Oulatay (Uladai)	Tartar envoy from Persia	FALSE
Oulatay (Uladai)	"Ovis Poli, see Sheep"	FALSE
Oulatay (Uladai)	"Oweke, see Ucaca"	FALSE
Owen	Professor	FALSE
Owen	"Rev. Gray, on the Lolos"	FALSE
Owen	"Owo, Mongol for Musk"	FALSE
Oxen	"humped, in Kerman"	FALSE
Oxen	"wild, shaggy (Yaks)"	FALSE
Oxen	DASH wild (Beyamini)	FALSE
Oxen	in East Tibet	FALSE
Oxen	Burma	FALSE
Oxen	in Bengal	FALSE
Oxen	Anin	FALSE
Oxen	worshipped	FALSE
Oxen	"figures of, worn"	FALSE
Oxenham	Atlas	FALSE
Oxus Valley and River		FALSE
Oxus Valley and River	Ozene	FALSE
Oxus Valley and River		FALSE
Oxydracae	the	FALSE
Oxydracae	Oxyrhynchus	FALSE
Pádishah Khátún of Kerman		FALSE
Paï	or Peyih tribe	FALSE
Pacamuria (Baccanor)		FALSE
Pacauta! (an invocation)		FALSE
Pacem	see Pasei	FALSE
Paddle-wheel barges		FALSE
Paderin	"Mr., visits Karákorum"	FALSE
Padma Sambhava		FALSE
Pagán (in Burma)		FALSE
Pagán (in Burma)	ruins at	FALSE
Pagán (in Burma)	empire of	FALSE
Pagán (in Burma)	DASH Old (Tagaung)	FALSE
Pagaroyang	inscriptions from	FALSE
Paggi Islands		FALSE
Pagodas	Burmese	FALSE
Pagodas	alleged Chinese in India	FALSE
Pahang		FALSE
Paipurth (Baiburt)		FALSE
Pai-yen-ching		FALSE
Pai-yen-ching	"Paizah, or Golden Tablet of Honour"	FALSE
Pai-yen-ching	DASH and Yarligh	FALSE
Pakwiha	China ware	FALSE
Pakwiha	"Pala, a bird"	FALSE
Palace of Khan at Chagannor		FALSE
Palace of Khan at Chagannor	at Chandu (Shangtu)	FALSE
Palace of Khan at Chagannor	of cane	FALSE
Palace of Khan at Chagannor	at Langtin	FALSE
Palace of Khan at Chagannor	Cambaluc	FALSE
Palace of Khan at Chagannor	on Green Mount	FALSE
Palace of Khan at Chagannor	at Kenjanfu (Si-ngan fu)	FALSE
Palace of Khan at Chagannor	of the Empire of Manzi at Kinsay	FALSE
Palace of Khan at Chagannor	"in Chipangu, paved and roofed with gold"	FALSE
Palembang		FALSE
Palembang	"Paliolle, Or de, for gold dust"	FALSE
Palladius	the Archimandrite	FALSE
Palm (Measure)		FALSE
Palm Wine	see Wine of Palm	FALSE
Pamier (Pamir)	others	Person
Pamier (Pamir)	Plain of	FALSE
Pamier (Pamir)	its wild sheep	FALSE
Pamier (Pamir)	great height	FALSE
Pamier (Pamir)	"pasture, etc."	FALSE
Pamier (Pamir)	"described by Hiuen Tsang, Wood, Goës, Abdul Mejid, Colonel Gordon and"	FALSE
Pamier (Pamir)	Dr. M.A. Stein on	FALSE
Pamier (Pamir)	Lord Curzon on number of	FALSE
Pandarani	or Fandaraina	FALSE
Pan–Asiatic usages		FALSE
Pandit Manphul		FALSE
Pandrethan in Kashmir	Buddhist temple at	Person
Pandyan kings		FALSE
Panjáb		FALSE
Panja River	or Upper Oxus	FALSE
Panjkora		FALSE
Panjshir		FALSE
Pantaleon	coins of	FALSE
Panthé	or Mahomedan Kingdom in Yun-nan	FALSE
Panya (or Pengya	in Burma	FALSE
Pao-ki h’ien		FALSE
Paonano Pao		FALSE
Paper-money (Chao	Kúblái’s made from bark	FALSE
Paper-money (Chao	modern. (See also Currency.)	FALSE
Papien River		FALSE
Papé	Papesifu	FALSE
Paquier	Professor	FALSE
Parákráma Bahu I		FALSE
Paradise	DASH of the Old Man of the Mountain	Location
Paradise	DASH Rivers of	Location
Paradise	DASH of Persia	FALSE
Paradise	Apples of	FALSE
Paradise	DASH in legend of the Cross	FALSE
Paradise	destroyed	FALSE
Paramisura	founder of Malacca	FALSE
Paramisura	Parapomisadae	FALSE
Paramisura	Parasol	FALSE
Paravas		FALSE
Parez	"Pariz, turquoise mines of"	FALSE
Parez	DASH falcons of	FALSE
Pariahs (Paraiyar		FALSE
Pariahs (Paraiyar	etymology of	FALSE
Parker	E.H	FALSE
Parlák	"or Perlak, see Ferlec"	FALSE
Parlák	DASH Tanjong	FALSE
Parliament	Tartar	FALSE
Parpa iron mines		FALSE
Parrot	"Professor, first to ascend Mount Ararat"	FALSE
Parrots		FALSE
Partridges		FALSE
Partridges	black	FALSE
Partridges	Jiruftì	FALSE
Partridges	great (Chakors)	FALSE
Partridges	in mew. (See also Francolin.)	FALSE
Parwana	a traitor eaten by the Tartars	FALSE
Paryán silver mines		FALSE
Pascal of Vittoria	Friar	FALSE
Pasei	DASH History of	Person
Pasei	"Pacem (Basma), a kingdom of Sumatra"	Location
Pasei	DASH Bay of	FALSE
Pasha and Pashagar tribes		FALSE
Pasha–Afroz		FALSE
Pashai		FALSE
Pashai	what region intended	FALSE
Pashai	DASH Dir	FALSE
Passo (or Pace	Venetian	FALSE
Patarins	heretics	Person
Patarins	"Patera, debased Greek, from Badakhshán"	FALSE
Patlam	Holy Grail of Buddhism	Person
Patlam		FALSE
Patlam	"Patra, or Alms-dish of Buddha"	FALSE
Patlam	miraculous properties	FALSE
Patriarchs of Eastern Christians. (See also Catholicos and		FALSE
Patriarchs of Eastern Christians. (See also Catholicos and	Nestorian.)	FALSE
Patteik–Kará		FALSE
Patterns	"beast and bird, on silk, etc"	FALSE
Patu	see Batu	FALSE
Paukin (Pao-ying)		FALSE
Pauthier	"G., remarks on text of Polo"	FALSE
Paved roads in China		FALSE
Paved roads in China	DASH streets of Kinsay	FALSE
Payan	see Bayan	FALSE
Payangadi		FALSE
Pa-yi writing	specimen of	FALSE
Peaches	yellow and white (apricots)	FALSE
Peacocks at St. Thomas’s		FALSE
Peacocks at St. Thomas’s	special kind in Coilum	FALSE
Pearls	fishery of	Person
Pearls	pearls and precious stones of kingdom of Maabar	Location
Pearls	rose-coloured in Chipangu	FALSE
Pearls		FALSE
Pearls	in Caindu	FALSE
Pears	enormous	FALSE
Pedir		FALSE
Pedro	Prince of Portugal	FALSE
Pegu and Bengal confounded		FALSE
Pei-chau (Piju)		FALSE
Pein (Pim	province	FALSE
Pein (Pim	site of	FALSE
Peking	white pagoda at. (See Cambaluc.)	FALSE
Pelly	"Col. Sir Lewis, British Resident at Bushire"	FALSE
Pema-ching		FALSE
Pemberton	Captain R	FALSE
Pentam (Bintang)		FALSE
Pepper	"daily consumption of, at Kinsay"	FALSE
Pepper	change in Chinese use of	FALSE
Pepper	"great importation at Zayton, duty on"	FALSE
Pepper	white and black	FALSE
Pepper	in Coilum	FALSE
Pepper	Eli and Cananore	FALSE
Pepper	Melibar	FALSE
Pepper	Guzerat	FALSE
Pepper	"trade in, to Alexandria"	FALSE
Pepper Country		FALSE
Peregrine falcons		FALSE
Perla (Ferlec)		FALSE
Persia	extent of name to Bokhara	FALSE
Persia	spoken of	FALSE
Persia	three Magi of	FALSE
Persia	its eight kingdoms	FALSE
Persia and India	boundary of	FALSE
Persian applied to language of foreigners at Mongol Court		FALSE
Persian Gulf (Sea of India?)		FALSE
Pesháwar		FALSE
Peter	Tartar slave of Marco Polo’s	FALSE
Pharaoh’s rats (Gerboa)		FALSE
Phayre	Major–General Sir Arthur	FALSE
Pheasants	large and long tailed	FALSE
Pheasants	Reeves’s	FALSE
Pheng (the Rukh)		FALSE
Philip III. and IV. of France		FALSE
Philip the Fair		FALSE
Philippine Islands		FALSE
Phillips	G	FALSE
Phipps	Captain	FALSE
Phra Râma	Siamese kings so-called	FALSE
Phungan	Phungan-lu (Fungul?)	FALSE
Physician	a virtuous	FALSE
Physicians		FALSE
Pianfu (P’ing-yang fu	Piccoli	FALSE
Pianfu (P’ing-yang fu)		FALSE
Pichalok		FALSE
Pievtsov	General	FALSE
Pievtsov	expedition	FALSE
Pigeon posts		FALSE
Pig-shells		FALSE
Piju (Pei-chau)		FALSE
Pilgrimage	to Adam’s Sepulchre in Ceylon	FALSE
Pilgrimage	to Shrine of St. Thomas	FALSE
Pilgrimage	“Pillar Road”	FALSE
Pima (Pim)		FALSE
Pinati	king of Kaulam	Person
Pine woods in Mongolian desert		FALSE
Pine woods in Mongolian desert	DASH in South China	FALSE
Pinna–Cael (Punnei-Káyal)		FALSE
Pipino	Friar Francesco	FALSE
Pirabandi or Bir Pandi (Vira Pandi)		FALSE
Pirada		FALSE
Pirates of Malabar		FALSE
Pirates of Malabar	Guzerat	FALSE
Pirates of Malabar	Tana	FALSE
Pirates of Malabar	Somnath	FALSE
Pirates of Malabar	Socotra	FALSE
Piratical customs at Eli		FALSE
Pistachioes		FALSE
Plane	Oriental or Chinár	FALSE
Plano Carpini		FALSE
Pog	or Fiag River	Location
P’ing-chang	"Fanchán, or second class Minister"	FALSE
P’ing-yang fu (Pianfu)		FALSE
Poison	antidote to	FALSE
Poison wind		FALSE
Poisoning guests	custom of	FALSE
Poisonous pasturage		FALSE
Poland	Mongol invasion of	FALSE
Pole	or Jackdaw on Polo’s scutcheon	FALSE
Pole-star	invisible in Java the Less	FALSE
Pole-star	visible again in India	FALSE
Police		FALSE
Police	of Cambaluc	FALSE
Police	Kinsay	FALSE
Politeness of Chinese		FALSE
Polo	"DASH Antonio, illegitimate son of Elder Marco"	Person
Polo	"DASH Marco, the elder son of Andrea, Uncle of the Traveller"	Person
Polo	"DASH Marco, called Marcolino, son of Nicolo the Younger"	Person
Polo	his will	Person
Polo	perplexities in his biography	Person
Polo	"recognition of his names of places, paralleled with Columbus"	Person
Polo	story of his capture at Curzola	Person
Polo	writes his book in prison at Genoa	Person
Polo	"his birth, circumstances of"	Person
Polo	mentioned in his Uncle Marco’s will	Person
Polo	his imprisonment there	Person
Polo	dictates his book to Rusticiano	Person
Polo	dying vindication of his book	Person
Polo	executor to his brother Maffeo	Person
Polo	estimate of him and of his book	Person
Polo	"his acquisition of languages, ignorance of Chinese, deficiencies in"	Person
Polo	historical notices	Person
Polo	incredulity about his stories	Person
Polo	dictates his narrative	Person
Polo	his age	Person
Polo	probable extent of his authority	Person
Polo	difficulties as to this statement	Person
Polo	his notes	Person
Polo	his great experience	Person
Polo	historical anecdotes	Person
Polo	his erroneous view of Arabian coast	Person
Polo	his unequalled travels	Person
Polo	"DASH Marco, others of this name"	Person
Polo	"DASH Nicolo, his alleged second marriage and sons"	Person
Polo	his illegitimate sons	Person
Polo	approximate time of his death	Person
Polo	his tomb	Person
Polo	"Andrea, grandfather of Marco"	Person
Polo	sale of property to her husband	Person
Polo	"DASH Maffeo, brother of Nicolo"	Person
Polo	"DASH Maffeo, brother of Traveller"	Person
Polo	Roger Bacon as geographer	Person
Polo	whether he had to do with Persian scheme of paper currency in	Person
Polo	find young Marco there	Person
Polo	"DASH Stefano and Giovannino, illegitimate brothers of Traveller"	Person
Polo	"the Elder, and mother of Maffeo the Younger"	Person
Polo	doubts as to her kindred	Person
Polo	governor of Yang-chau	Person
Polo	in kingdom of Chamba	Location
Polo	never in islands of Sea of Chin	FALSE
Polo	go to Bokhara	FALSE
Polo	"set out again with Pope’s letters, etc."	FALSE
Polo	governor of Yang-chau	FALSE
Polo	"DASH Bellela, second daughter"	FALSE
Polo	died before 1333	FALSE
Polo	"DASH Donata, wife of Traveller"	FALSE
Polo	death between 1333–1336	FALSE
Polo	before Council	FALSE
Polo	may have been Loredano	FALSE
Polo	"DASH or Bragadino, Fantina, eldest daughter of Traveller"	FALSE
Polo	"DASH Felice, a cousin"	FALSE
Polo	"DASH Fiordelisa, wife of last"	FALSE
Polo	"Fiordelisa, daughter of Maffeo the Younger"	FALSE
Polo	in Kan-chau	FALSE
Polo	time of death between 1309 and 1318	FALSE
Polo	probabilities as to birth	FALSE
Polo	will of	FALSE
Polo	abstract from	FALSE
Polo	"DASH Marco, the Traveller"	FALSE
Polo	veracity	FALSE
Polo	"Ramusio’s notices, extracts from"	FALSE
Polo	nicknamed Millioni	FALSE
Polo	release and marriage	FALSE
Polo	arms	FALSE
Polo	claim to nobility	FALSE
Polo	supposed autograph	FALSE
Polo	is taken to East	FALSE
Polo	"employed by Kúblái, mentioned in Chinese Records"	FALSE
Polo	mission to Yun-nan	FALSE
Polo	"employed at Kan-chau, Kara Korum, Champa and Indian Seas"	FALSE
Polo	returns home	FALSE
Polo	commands a galley at Curzola	FALSE
Polo	taken prisoner and carried to Genoa	FALSE
Polo	release and return to Venice	FALSE
Polo	evidence as to story of capture	FALSE
Polo	record of exemption from municipal penalty	FALSE
Polo	gives copy of book to T. de Cepoy	FALSE
Polo	marriage and daughters	FALSE
Polo	"lawsuit with Paulo Girardo, proceeding regarding house property"	FALSE
Polo	illness and last will	FALSE
Polo	probable date of death	FALSE
Polo	place of burial	FALSE
Polo	professed portraits of	FALSE
Polo	alleged wealth	FALSE
Polo	true claims to glory	FALSE
Polo	faint indications of personality	FALSE
Polo	rare indications of humour	FALSE
Polo	absence of scientific notions	FALSE
Polo	geographical data in book	FALSE
Polo	Chinese notices	FALSE
Polo	allusions to Alexander	FALSE
Polo	contemporary recognition	FALSE
Polo	"by T. de Cepoy, Friar Pipino"	FALSE
Polo	"J. d’Acqui, Giov. Villani, and P. d’Abano"	FALSE
Polo	notice by John of Ypres	FALSE
Polo	borrowings in poem of Bauduin de Sebourc	FALSE
Polo	Chaucer and	FALSE
Polo	"influence on geography, obstacles to its effect"	FALSE
Polo	character of mediaeval cosmography	FALSE
Polo	Arab maps	FALSE
Polo	Marino Sanudo’s map	FALSE
Polo	Medicean	FALSE
Polo	Carta Catalana largely based on Polo’s book	FALSE
Polo	increased appreciation of Polo’s book	FALSE
Polo	confusions of nomenclature	FALSE
Polo	introduction of block-printing into Europe and Polo	FALSE
Polo	found at Venice	FALSE
Polo	noticed and employed by Kúblái	FALSE
Polo	"grows in favour, many missions"	FALSE
Polo	returns from one to India	FALSE
Polo	escapes from the Karaunas	FALSE
Polo	hears of breed of Bucephalus	FALSE
Polo	recovers from illness in hill climate	FALSE
Polo	hears from Zulficar about Salamander	FALSE
Polo	at Kan-chau	FALSE
Polo	brings home hair of yak	FALSE
Polo	and head and feet of musk deer	FALSE
Polo	witnesses events connected with Ahmad’s death	FALSE
Polo	noticed in Chinese annals	FALSE
Polo	sent by Khan into Western provinces	FALSE
Polo	aids in constructing engines for siege of Siang-yang	FALSE
Polo	on number of vessels on Great Kiang	FALSE
Polo	ignorant of Chinese	FALSE
Polo	on greatness of Kinsay	FALSE
Polo	sent to inspect amount of revenue from Kinsay	FALSE
Polo	"detained five months in Sumatra, stockade party against wild people"	FALSE
