chapterNo	chapterTitle	sectionNo	sectionTitle	sentenceNo	sentence	Polo Location	Person	Location	Travel verbs	Narrate verbs	Travel Verb Phrases	Travel Noun Phrases	Travel Phrases	Travelled Location
1	PART 1	35	Of the Province of Tangut and City of Sacchion	496	These sorcerers, too, often tell the relations that the dead body must not be carried out by the main door, but by a private one, or even through a breach made in the wall.				be,carried,made	be,carried,made	be carried out by the main door , but by a private one , or even through a breach made in the wall,carried out by the main door , but by a private one , or even through a breach made in the wall,made in the wall	the wall		
1	PART 1	35	Of the Province of Tangut and City of Sacchion	497	All the idolaters in the world proceed in this manner.				proceed	proceed	proceed in this manner	this manner		
1	PART 1	35	Of the Province of Tangut and City of Sacchion	498	Now I must go to another city which lies to the south, near the extremity of this desert.				go	go	go to another city which lies to the south , near the extremity of this desert	another city which lies to the south , near the extremity of this desert		
1	PART 1	36	Of the City of Kamul	499	Kamul is a province, formerly a kingdom, containing cities and castles, with a capital of the same name.	Kamul		Kamul	containing	containing	containing cities and castles , with a capital of the same name	cities and castles		
1	PART 1	36	Of the City of Kamul	500	It stands between two deserts, the great one already described, and a smaller one, extending three days' journey.				described,extending	described,extending	described , and a smaller one, extending three days' journey,extending three days ' journey	three days ' journey		
1	PART 1	36	Of the City of Kamul	501	The people are all idolaters, and have a peculiar language ; 									
1	PART 1	36	Of the City of Kamul	502	they live by the fruits of the earth, having enough to eat, and also to sell to the passenger.				having,eat,sell	having,eat,sell	having enough to eat , and also to sell to the passenger,eat,sell to the passenger	I,the passenger		
1	PART 1	36	Of the City of Kamul	503	They are men of great gaiety, thinking of nothing but to sound musical instruments, to sing, dance, and delight their hearts. 				sound,sing,dance,delight	sound,sing,dance,delight	sound musical instruments,sing , dance , and delight their hearts,dance , and delight their hearts,delight their hearts.	musical instruments,their hearts		
1	PART 1	36	Of the City of Kamul	504	When a stranger comes to lodge in a house, the master is highly pleased, and leaves him with his wife, desiring her to treat him in every respect as a husband, while he himself goes and spends two or three days elsewhere.				lodge,desiring,treat	lodge,desiring,treat	lodge in a house,desiring her to treat him in every respect as a husband , while he himself goes and spends two or three days elsewhere,treat him in every respect as a husband , while he himself goes and spends two or three days elsewhere	a house,her		
1	PART 1	36	Of the City of Kamul	505	All the men of the province proceed in this manner, and do not account it any disgrace.				proceed,account	proceed,account	proceed in this manner,account it	this manner,it		
1	PART 1	36	Of the City of Kamul	506	The women are handsome, gay, and fond of diversion.									
1	PART 1	36	Of the City of Kamul	507	Now, when Mangou Khan reigned as sire of the Tartars, it was reported to him how the people of Kamul gave over their wives to strangers, when he sent orders that, under a severe penalty, travellers should not be henceforth entertained in this manner.		Mangou Khan	Kamul	reigned,was,reported,gave,sent,be,entertained	reigned,was,reported,gave,sent,be,entertained	reigned as sire of the Tartars,was reported to him how the people of Kamul gave over their wives to strangers , when he sent orders that , under a severe penalty , travellers should not be henceforth entertained in this manner,reported to him how the people of Kamul gave over their wives to strangers , when he sent orders that , under a severe penalty , travellers should not be henceforth entertained in this manner,gave over their wives to strangers , when he sent orders that , under a severe penalty , travellers should not be henceforth entertained in this manner,sent orders that , under a severe penalty , travellers should not be henceforth entertained in this manner,be henceforth entertained in this manner,entertained in this manner	sire of the Tartars,him,strangers , when he sent orders that , under a severe penalty , travellers should not be henceforth entertained in this manner,orders,henceforth entertained in this manner,this manner		
1	PART 1	36	Of the City of Kamul	508	When they received this injunction, they were greatly grieved, held a council, and did what I will now tell you.				received,were,grieved,held,did,tell	received,were,grieved,held,did,tell	received this injunction,were greatly grieved , held a council , and did what I will now tell you,grieved , held a council, and did what I will now tell you,held a council,did what I will now tell you,tell you	this injunction,a council,you		
1	PART 1	36	Of the City of Kamul	509	They made up a large present, and sent it to Mangou, praying that he would allow them to treat their wives according to the custom handed down to them by their ancestors, who, for this kindness to strangers, had gained the favour of their idols, and their corn and other crops had greatly multiplied.		Mangou		made,sent,praying,allow,treat,according,handed,had,gained,had,multiplied	made,sent,praying,allow,treat,according,handed,had,gained,had,multiplied	made up a large present , and sent it to Mangou,sent it to Mangou,praying that he would allow them to treat their wives according to the custom,allow them to treat their wives according to the custom,treat their wives according to the custom,according to the custom handed down to them by their ancestors,handed down to them by their ancestors , who , for this kindness to strangers , had gained the favour of their idols,had gained the favour of their idols,had greatly multiplied,gained the favour of their idols,had gained the favour of their idols,had greatly multiplied,multiplied	it,them,their wives,the custom handed down to them by their ancestors,the favour of their idols,I		
1	PART 1	36	Of the City of Kamul	510	When he heard this message, he said, Since you are so bent on your own shame, let it be so.				heard,said,let,be	heard,said,let,be	heard this message,said , Since you are so bent on your own shame , let it be so,let it be so,be so	this message,it		
1	PART 1	36	Of the City of Kamul	511	He allowed them, therefore, to do as they pleased, and hence they have always maintained this custom.				allowed,do,pleased,maintained	allowed,do,pleased,maintained	allowed them , therefore , to do as they pleased,do as they pleased,pleased,maintained this custom	them,I,this custom		
1	PART 1	37	Of the Province of Ginghintalas	512	Ginghintalas is a province which is near the desert, between north and south, sixteen days' journey in extent, and subject to the great khan.	Ginghintalas	Khan	Ginghintalas						
1	PART 1	37	Of the Province of Ginghintalas	513	It contains cities, castles, and three descriptions of men, idolaters, adorers  of Mohammed, and Nestorian Christians.		Mohammed							
