chapter No	chapter Title	section No	section Title	sentence No	sentence
1	part1	65	Of the City of Tin-gui, and its great Saltworks	675	The people are idolaters, subject to the khan, and use paper money ; they have merchandise and arts, and numerous ships belonging to them.
1	part1	65	Of the City of Tin-gui, and its great Saltworks	676	It lies to the south-east, and on the left, nearly three days’ journey to the eastward, is the ocean, where salt is made in great quantities, Here is a city namedCyn-gui, large, rich, and noble, to which all the salt is brought, and the khan draws from it a revenue so wonderful that it could not be believed.
1	part1	66	Of the great City of Yan-gui	677	When a man leaves Tin-gui he proceeds a day towards the south-east,§ through a very fine country, finding towns and castles, and then comes to Yan-gui,a large and beautiful city, which has under it twenty-four, all good and of great trade.
1	part1	66	Of the great City of Yan-gui	678	Its affairs are administered by one of the twelve barons of the khan ; Messer Marco Polo, of whom this book treats, governed it three years.
1	part1	66	Of the great City of Yan-gui	679	Here are made many arms and other equipments for knights and men of war ; for in this place and around it numerous troops are quartered.
1	part1	66	Of the great City of Yan-gui	680	I will now tell you of two great provinces lying to the west, and as I shall have much to say, I will begin with Nan-ghin.
1	part1	67	Of the great City of Nan-ghin	681	Nan-ghin is a province towards the west, belonging to Manji, and is very noble and rich.
1	part1	67	Of the great City of Nan-ghin	682	The people are idolaters, use paper money, and are subject to the great khan.
1	part1	67	Of the great City of Nan-ghin	683	They live by merchandise and arts, have silk in abundance, and make cloths of it interwoven with gold, in all fashions.
1	part1	67	Of the great City of Nan-ghin	684	They have an ample supply of every kind of grain and provisions ; for the land is very fruitful.
1	part1	67	Of the great City of Nan-ghin	685	There are also lions and animals for hunting.
1	part1	67	Of the great City of Nan-ghin	686	There are many rich merchants who carry on much trade, and pay a large revenue to the great sire.
1	part1	67	Of the great City of Nan-ghin	687	But I will now go to the noble city of Sa-yan-fu, respecting which I shall have much to say.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	688	Sa-yan-fu isa large and magnificent city, having under it twelve others also great and noble; it is the seat of many valuable arts and of much merchandize.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	689	The inhabitants are idolaters; they use paper money, are subject to the khan, and burn the bodies of their dead.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	690	This city held out three years after all the rest of the province had yielded to the conqueror, who besieged it with a mighty army ; but he could approach it only on the side which lies to the north, because it was elsewhere surrounded by a large and deep lake, by which the besieged obtained abundance of provisions, The army was therefore about to abandon the siege in much grief and wrath, and this news was just brought to the khan, when Messeri Nicolo, Maffio, and Marco Polo said, —‘ we shall find a way by which the city shall be made to surrender”.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	691	The monarch, who was most eagerly bent on its capture, readily listened.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	692	Then said the two brothers and their son Marco,—“ Great sire, we have with us in our train men who will make such an engine as will discharge large stones, which the citizens will not be able to endure, and will be obliged.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	693	to yield”.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	694	The khan was much rejoiced, and desired that they should execute their plan as soon as possible.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	695	Now, they had in their company aGerman and a Nestorian Christian who were skilful in such works, and made two or three machines sufficient to throw stones of 300 pounds weight.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	696	When these were conveyed to the army and set up, they appeared to the Tartars the greatest wonder of the world.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	697	They then began discharging stones into the city, which struck the houses, broke and destroyed every thing, and caused the utmost noise and alarm.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	698	When the inhabitants saw a calamity such as they had never witnessed before, they knew not what to think or say.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	699	They met in council, and concluded that they must be all killed, unless they submitted.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	700	They therefore intimated to the lord of the host that they would surrender on the same terms that others had done.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	701	This was agreed to, and Sa-yan-fu came under the power of the great khan, through the interposition of Messeri Nicolo, Maffio, and Marco ; and it was not a small service, for this town and province are among the best in his possession, and he draws from them a great revenue.
1	part1	68	Of the City of Sa-yan-fu, and how it was taken	702	Now, we shall leave this subject and treat of a city called Sin-gui.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	703	When a man leaves Yan-gui and goes fifteen miles  south-east, he perceives a certain city named Sin-gui, which is not very extensive, but has great merchandise and much shipping.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	704	The people are idolaters, use paper money, and are subject to the khan.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	705	‘That city stands upon a river, named Kiang, which is the largest in the world ; being in some places ten miles broad, and upwards of a hundred days’ journey in length.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	706	Through it the inhabitants have a lucrative trade, which yields a large revenue to the khan.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	707	And on account of the many cities on it, the ships navigating and the goods conveyed by means of it are more numerous and valuable than in all the rivers of Christendom and the adjacent seas beside.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	708	I tell you Ihave seen at that city no fewer than 5000 ships sailing at once on its stream.
1	part1	69	Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River	709	For that river flows through sixteen provinces, and has more than two hundred great towns on its banks, The ships are covered, and have only one mast ; yet they are of heavy burden, and carry each from 4000 to 12,000 cantars.
