# CSV-File created with merge-csv.com
# -----------------------------------------------------------

chapterNo	chapterTitle	sectionNo	sectionTitle	sentence
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They have many abbeys and monasteries, all full of idols of various shapes, to which they offer frequent sacrifices and homage.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Every man who has children rears a sheep, and at a particular festival at the end of the year, leads them along with that animal into the presence of the god, to whom they all perform reverence.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They cook the sheep and offer it very humbly before the idol, leaving it while they make their prayers for the safety of their children.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They then take the meat and carry it to the house, or wherever they please, send for their relations, and eat it with great joy and respect.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They afterwards collect the bones, and preserve them with much diligence.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	You must know likewise, that when any one of them dies, his body is burned, and after he is carried to the place for this last ceremony, they erect in the middle of the path a house of cane, covered with cloths of silk and gold.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	When the dead man is laid before this ornamented house, they place before him wine and victuals, believing that he will be similarly honoured in the other world.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	At the place of burning, too, they cut in paper, men, horses, camels, and coins of the size of bezarits, convinced that the deceased will possess all these things in the future state.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	On this occasion, all the instruments in the land are sounded before the corpse.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	I must tell you, too, that after death the relations send for the astrologer, who is informed of the day, month, and year of his nativity, and then divines, by his diabolical art, the day on which the burning ought to take place.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	If it should be a week, a month, or six months, they keep it all that time, and never burn it till the appointed day.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	During this interval, they deposit it in a large box covered with cloth, and so preserved with crocus and other spices that no stench arises.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Throughout this period, they place daily before the box meat and drink, and leave it there for some time, till they think he has eaten it.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	These sorcerers, too, often tell the relations that the dead body must not be carried out by the main door, but by a private one, or even through a breach made in the wall.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	All the idolaters in the world proceed in this manner.
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Now I must go to another city which lies to the south, near the extremity of this desert.
2	PART 1	36	Of the City of Kamul	Kamult is a province, formerly a kingdom, containing cities and castles, with a capital of the same name.
2	PART 1	36	Of the City of Kamul	It stands between two deserts, the great one already described, and a smaller one, extending three days’ journey.
2	PART 1	36	Of the City of Kamul	| The people are all idolaters, and have a peculiar language ; they live by the fruits of the earth, having enough to eat, and also to sell to the passenger.
2	PART 1	36	Of the City of Kamul	They are men of great gaiety, thinking of nothing but to sound musical instruments, to sing, dance, and delight their hearts, When a stranger comes to lodge in a house, the master is highly pleased, and leaves him with his wife, desiring her to treat him in every respect as a husband, while he himself goes and spends two or three days elsewhere.
2	PART 1	36	Of the City of Kamul	All the men of the province proceed in this manner, and do not account it any disgrace.
2	PART 1	36	Of the City of Kamul	The women are handsome, gay, and fond of diversion.
2	PART 1	36	Of the City of Kamul	Now, when Mangou Khan reigned as sire of the Tartars, it was reported to him how the people of Kamul gave over their wives to strangers, when he sent orders that, under a severe penalty, travellers should not be henceforth entertained in this manner.
2	PART 1	36	Of the City of Kamul	When they received this injunction, they were greatly grieved, held a council, and did what I will now tell you.
2	PART 1	36	Of the City of Kamul	They made up a large present, and sent it to Mangou, praying that he would allow them to treat their wives according to the custom handed down to them by their ancestors, who, for this kindness to strangers, had gained the favour of their idols, and their corn and other crops had greatly multiplied.
2	PART 1	36	Of the City of Kamul	When he heard this message, he said, “Since you are so bent on your own shame, let it be so”.
2	PART 1	36	Of the City of Kamul	He allowed them, therefore, to do as they pleased, and hence they have always maintained this custom.
2	PART 1	37	Of the Province of Ginghintalas	Ginghintalas is a province which is near the desert, between north and south, sixteen days’ journey in extent, and subject to the great khan.
2	PART 1	37	Of the Province of Ginghintalas	It contains cities, castles, and three descriptions of men, idolaters, adorers .
2	PART 1	37	Of the Province of Ginghintalas	of Mohammed, and Nestorian Christians.
2	PART 1	37	Of the Province of Ginghintalas	On the borders of it, towards the north, is a mountain containing a very abundant vein of copper and antimony.
2	PART 1	37	Of the Province of Ginghintalas	There is also one from which is made the salamander; but do not suppose this is the animal so called, for no creature can live in fire, because it is compounded of the four elements.
2	PART 1	37	Of the Province of Ginghintalas	It is only through ignorance that the salamander is called an animal ; and a Turk, named Zurficar, who was very learned, and governor of this province for three years under the great khan, being much employed in working the mines, gave me an account of it.
