chapterNo,chapterTitle,sectionNo,sectionTitle,sentence,sentence_cleaned
2,PART 1,43,"His Battle with Prester John, and Victory over him","When that prince knew certainly the approach of Gengis with so great a force, he made light of it, saying, they were not men-at-arms ; yet.",prince knew certainly approach gengis great force made light saying menatarms yet
2,PART 1,43,"His Battle with Prester John, and Victory over him","resolved that should he approach, he would do all in his power to take and put him todeath.",resolved approach would power take put todeath
2,PART 1,43,"His Battle with Prester John, and Victory over him","He then ordered all his people to be prepared and summoned from many and strange parts,and a greater host and of more formidable aspect was never seen.",ordered people prepared summoned many strange partsand greater host formidable aspect never seen
2,PART 1,43,"His Battle with Prester John, and Victory over him",And why make a long story!,make long story
2,PART 1,43,"His Battle with Prester John, and Victory over him","The khan, with all his people, came to a great and beautiful plain, named Tenduc, in Prester John’s country, where he pitched his camp, and rejoiced greatly to hear that his enemy was coming, because it was an excellent situation for giving battle.",khan people came great beautiful plain named tenduc prester john’s country pitched camp rejoiced greatly hear enemy coming excellent situation giving battle
2,PART 1,43,"His Battle with Prester John, and Victory over him","He sent for his astrologers, who were Christian and Saracen, and required to know which would conquer in that battle, he or his antagonist.",sent astrologers christian saracen required know would conquer battle antagonist
2,PART 1,43,"His Battle with Prester John, and Victory over him","The latter could tell nothing of the truth ; but the former showed it openly; for they brought before him a cane, cut in the middle, and placed the two parts on different sides, and wrote the name of Gengis on one, and of Unchan on the other, telling him, that when they had made their enchantment, he whose cane should come above that of the other would conquer in battle.",latter could tell nothing truth former showed openly brought cane cut middle placed two parts different sides wrote name gengis one unchan telling made enchantment whose cane come would conquer battle
2,PART 1,43,"His Battle with Prester John, and Victory over him",He desired that this should be shown to him as soon as possible.,desired shown soon possible
2,PART 1,43,"His Battle with Prester John, and Victory over him","Then they took up the Psaltery, read certain portions, and performed their enchantment, when presently the cane on which was the name of Gengis, without any one touching it, joined the other, and mounted above it, and this was witnessed by all present.",took psaltery read certain portions performed enchantment presently cane name gengis without one touching joined mounted witnessed present
2,PART 1,43,"His Battle with Prester John, and Victory over him","When he saw this, he was greatly rejoiced, and seeing that the Christians were men of truth, held them always in great honour.",saw greatly rejoiced seeing christians men truth held always great honour
2,PART 1,43,"His Battle with Prester John, and Victory over him","Two days after, the armies engaged, and it was the greatest battle that ever was fought.",two days armies engaged greatest battle ever fought
2,PART 1,43,"His Battle with Prester John, and Victory over him","The slaughter was terrible on both sides; but at length Gengis conquered, his enemy was slain in the engagement, and he himself became master of all his land.",slaughter terrible sides length gengis conquered enemy slain engagement became master land
2,PART 1,43,"His Battle with Prester John, and Victory over him","From that day he went on conquering many castles and provinces, and reigned six years ; but, at the end of that time, he besieged a fort, named Cangui, where he was wounded in the knee by an arrow, and died.",day went conquering many castles provinces reigned six years end time besieged fort named cangui wounded knee arrow died
2,PART 1,43,"His Battle with Prester John, and Victory over him","This was a great misfortune, for he was a brave and wise man.",great misfortune brave wise man
2,PART 1,44,On the Khans who reigned after the Death of Gengis,"After the death of Gengis, the next khan was Cui, the third Bacui, the fourth Alton, the fifth Mangou, the sixth Kublai,who is greater and more powerful than all the rest; for the other five together had not so much power as this Kublai ; nay, let me tell you, that all the emperors in the world, and all the Christian and Saracen kings, do not equal him, as is shown fully in our book.",death gengis next khan cui third bacui fourth alton fifth mangou sixth kublaiwho greater powerful rest five together much power kublai nay let tell emperors world christian saracen kings equal shown fully book
