chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	There isa species of earth full of it, and they pile it up in heaps, upon which they throw a great quantity of water, to saturate it with the mineral.	isa species earth full pile heaps upon throw great quantity water saturate mineral
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	They next boil it in large cauldrons of iron, till it evaporates, and leaves a white and minute salt, which is exported to all the countries round.	next boil large cauldrons iron till evaporates leaves white minute salt exported countries round
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	Five days’ journey from Cian-glu is Cian-gli, + where are many cities and castles.	five days’ journey cianglu ciangli many cities castles
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	It is a town of Ca~ thay, and the whole people are idolaters, subject to the khan, and use paper money.	town ca thay whole people idolaters subject khan use paper money
1	PART 1	58	Cities of Ca-cian-fu, Cian-glu, and Cian-gli	Through the middle of that territory flows a great river, on which is conveyed much merchandise of various kinds.	middle territory flows great river conveyed much merchandise various kinds
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	In departing from Cian-gli, we come in six days to Condi-fu,a great city, which the khan conquered by force of arms, but still it is the noblest in the province.	departing ciangli come six days condifua great city khan conquered force arms still noblest province
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	t There is a wonderful abundance of silk, as well as orchards with many delicate fruits, and the situation is delightful ; it has also under it fifteen other cities of great importance and commerce, whence it derives high honour and dignity.	wonderful abundance silk well orchards many delicate fruits situation delightful also fifteen cities great importance commerce whence derives high honour dignity
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	In the year 1273, the khan gave to Litan, one of his barons, 70,000 horse to defend and secure that city; but when the said baron had remained some time in the country, he arranged with certain men to betray it, and rebel against his lord.	year 1273 khan gave litan one barons 70000 horse defend secure city said baron remained time country arranged certain men betray rebel lord
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	‘When the khan knew this, he sent two of his commanders, Aguil and Mongatai, with many troops, against the traitor.	‘when khan knew sent two commanders aguil mongatai many troops traitor
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	On their approach, the rebel went forth to meet.	approach rebel went forth meet
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	them with his forces, consisting of a hundred thousand cavalry and many infantry, both of the country and of those he had brought with him ; and there wasa very great battle between him and those two chiefs.	forces consisting hundred thousand cavalry many infantry country brought wasa great battle two chiefs
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	Litan was killed, with many others; and the khan caused all those who had been guilty to be put to death, and spared the lives of the rest.	litan killed many others khan caused guilty put death spared lives rest
1	PART 1	59	Condi-fu—Rebellion against the Great Khan	Now let us tell of another country named Sin-gui.	let us tell another country named singui
1	PART 1	6	Kablai silences the Mockery of the Jews and Saracens	When themonarch had achieved this triumph, the Saracens, Pagans, Jews, and other generations of men who believe not in God, expressed wonder at the cross which the vanquished leader had carried on his standard, and said in derision of the Christians,—“see how the cross of your God has aided Nayan and his people”.	themonarch achieved triumph saracens pagans jews generations men believe god expressed wonder cross vanquished leader carried standard said derision christians—“see cross god aided nayan people”
1	PART 1	6	Kablai silences the Mockery of the Jews and Saracens	They made such a noise on this subject, that it came to the ears of the prince, who was much displeased, and sending for the Christians, said to them,—if your God did not assist Nayan, he acted with great justice, because he is a good and righteous God.	made noise subject came ears prince much displeased sending christians said them—if god assist nayan acted great justice good righteous god
1	PART 1	6	Kablai silences the Mockery of the Jews and Saracens	Nayan was a traitor and rebel against his lord, and therefore God did well in not assisting him”.	nayan traitor rebel lord therefore god well assisting him”
1	PART 1	6	Kablai silences the Mockery of the Jews and Saracens	Then the Christians replied,—O, great sire!	christians replied—o great sire
1	PART 1	6	Kablai silences the Mockery of the Jews and Saracens	thou hast spoken the truth, for the cross will aid nothing unjust, and he met only what he well deserved”.	thou hast spoken truth cross aid nothing unjust met well deserved”
