chapterNo,chapterTitle,sectionNo,sectionTitle,sentence
,,,,"and there are on it full 15,000 vessels, all belonging to the khan, meant for conveying his goods when he goes to the islands of the sea, which is distant about a day's journey."
1,PART 1,61,Of the great River Kara-moran,"And each of these ships requires fifteen mariners, and carries fifteen horses with their riders, provisions, and every thing else necessary for them."
1,PART 1,61,Of the great River Kara-moran,"When a man passes that river, he enters the province of Manji, and I will tell you how it was conquered by the khan."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","In the extensive province of Manji there was a lord and king named Facfur, who, excepting the great khan, was the mightiest sovereign in the world, the most powerful in money and people ;"
,,,," but the men are not good at arms, nor have horses trained to war, nor experience in battle and military operations, otherwise they would never have lost so strong a country."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","All the lands are surrounded by waters so deep that they cannot be passed unless by bridges, and the chief cities are encompassed by broad ditches filled with water."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","The khan, however, in the year of our Lord 1273,sent one of his barons, Bayam Cinqsan, which means Bayam with the Hundred Eyes: for the King of Manji had found out by astrology, that he could lose his kingdom only by a man having a hundred eyes."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","This Bayam marched with a very great force, many ships, horse and foot, and came to the first city of Manji, called Koi-gan-zu, which we will presently describe."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan",He called upon it to surrender ; 
,,,,but the people refused.
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","He then went to another city, which also refused, and so he passed five, leaving them behind, because he knew that the khan was sending a large additional force."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","He took, however, the sixth by storm, and then successively reduced other twelve ; "
,,,,"after which he marched direct to the capital of the kingdom, called Kin-sai, where the king and queen resided."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","When the monarch saw this great army, he was struck with such terror that he fled from the continent with many of his people, having 1000 ships, and sought refuge among the islands."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","The queen, however, remained and defended herself as well as she could against Bayam."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","But having at length asked what was the name of that commander, and being told it was Bayam with the Hundred Eyes, she remembered the prophecy mentioned above, and immediately surrendered the city to him."
1,PART 1,62,"Of the Province of Manji, and how it was made subject to the Great Khan","Presently all the cities of Manji yielded, and the whole world does not contain such a kingdom, and I will now describe its magnificence."
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"This King Facfur maintained 15,000 poor children, because in that province many are exposed as soon as they are born by parents who cannot support them; "
,,,,"so, when a rich man had no issue, he went to the king and got as many as he pleased."
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"And when the boys and girls came of age, the king married them together, and gave them the means of living ; "
,,,,"and thus were educated 20,000 males or females annually."
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"He did another thing : when he went through any place and saw two fine houses, and by the side of them a small one, he inquired why the first were greater than the other ; "
,,,,"and being told that it be longed to a poor man, who could not afford to build one larger, presently he gave him money enough to enable him to do so."
,,,,He made himself be served by more than 1000 domestic servants of both sexes.
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"He maintained his kingdom in such justice, that no evil was done, and all commodities could be left unguarded except by the royal equity."
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,Now I have given you an account of the king ; 
,,,,I will tell you of the queen.
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"She was led to the great khan, who made her be honoured and served asa powerful sovereign ; "
,,,,"but the king, her husband, never came out of the islands of the ocean, and died there, and thus the whole kingdom remained with the khan."
1,PART 1,63,Of the Piety and Justice of the King towards his Subjects,"Now let us tell of the province of Manji, and the manners and customs of the people ; beginning with the city of Koi-gan-zu."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","Koi-gan-zu is a great, rich, and noble city, at the entrance of the province of Manji, lying to the south."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym",The whole people are subject to the khan; 
,,,,"they are idolaters, and burn the bodies of their dead."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","It lies on the river Kara-moran, and hence is full of ships ; "
,,,,for many merchants bring their commodities thither to be distributed throughout other cities.
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym",It is the capital of the province.
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","Here is made a very great quantity of salt, which is supplied thence to forty different towns; "
,,,,the khan has a large revenue from this and other trades here carried on.
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym",And now let me tell you of another city called Pau-chym.
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","When a man departs from Koi-gan-zu, he goes a whole day along a causeway finely built of stone, and on each side is a large water, so that it is impossible to enter the province unless by this causeway."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","He then finds a city called Pau-chym ;all the people are idolaters, burn the bodies of their dead, and are under the great khan."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","They are artificers and merchants, have abundance of silk, and make much cloth of it mixed with gold, and thus earn a sufficient livelihood."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym",Through all that country the paper money of the khan is circulated.
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym","When a man sets out from Pau-chym, he travels a day and discovers a very large city named Chaym."
1,PART 1,64,"Of the Cities of Koi-gan-zu, Pau-chym, and Chaym",There is great abundance of the necessaries of life ; 
,,,,"fish beyond measure, beasts and birds for sport in great numbers, so that for a Venetian silver grosso you may purchase three pheasants."
1,PART 1,65,"Of the City of Tin-gui, and its great Saltworks","Tin-gui is a pretty agreeable city, a full day's journey from Chaym."
1,PART 1,65,"Of the City of Tin-gui, and its great Saltworks","The people are idolaters, subject to the khan, and use paper money ; "
